0.041666667,0.5155,0.472972973,0.386486486,0
0.083333333,0.5105,0.472972973,0.386486486,0
0.125,0.5085,0.472972973,0.386486486,0
0.166666667,0.506,0.472972973,0.386486486,0
0.208333333,0.5055,0.472972973,0.386486486,0
0.25,0.5085,0.472972973,0.386486486,0
0.291666667,0.5075,0.472972973,0.386486486,0
0.333333333,0.508,0.472972973,0.386486486,0.032432432
0.375,0.511,0.472972973,0.386486486,0.081081081
0.416666667,0.5215,0.472972973,0.386486486,0.164864865
0.458333333,0.531,0.472972973,0.386486486,0.375675676
0.5,0.539,0.472972973,0.386486486,0.472972973
0.541666667,0.5405,0.472972973,0.386486486,0.467567568
0.583333333,0.552,0.472972973,0.386486486,0.413513514
0.625,0.546,0.472972973,0.386486486,0.327027027
0.666666667,0.545,0.472972973,0.386486486,0.143243243
0.708333333,0.5375,0.472972973,0.386486486,0.024324324
0.75,0.531,0.472972973,0.386486486,0
0.791666667,0.527,0.472972973,0.386486486,0
0.833333333,0.526,0.472972973,0.386486486,0
0.875,0.5255,0.472972973,0.386486486,0
0.916666667,0.5205,0.472972973,0.386486486,0
0.958333333,0.5245,0.472972973,0.386486486,0
1,0.5245,0.472972973,0.386486486,0
0.041666667,0.5235,0.386486486,0.451351351,0
0.083333333,0.5225,0.386486486,0.451351351,0
0.125,0.522,0.386486486,0.451351351,0
0.166666667,0.524,0.386486486,0.451351351,0
0.208333333,0.5225,0.386486486,0.451351351,0
0.25,0.521,0.386486486,0.451351351,0
0.291666667,0.52,0.386486486,0.451351351,0
0.333333333,0.52,0.386486486,0.451351351,0
0.375,0.522,0.386486486,0.451351351,0.010810811
0.416666667,0.525,0.386486486,0.451351351,0.045945946
0.458333333,0.529,0.386486486,0.451351351,0.091891892
0.5,0.5375,0.386486486,0.451351351,0.386486486
0.541666667,0.5395,0.386486486,0.451351351,0.321621622
0.583333333,0.5425,0.386486486,0.451351351,0.245945946
0.625,0.5445,0.386486486,0.451351351,0.262162162
0.666666667,0.5395,0.386486486,0.451351351,0.183783784
0.708333333,0.5325,0.386486486,0.451351351,0.035135135
0.75,0.526,0.386486486,0.451351351,0
0.791666667,0.525,0.386486486,0.451351351,0
0.833333333,0.5235,0.386486486,0.451351351,0
0.875,0.5245,0.386486486,0.451351351,0
0.916666667,0.5185,0.386486486,0.451351351,0
0.958333333,0.514,0.386486486,0.451351351,0
1,0.5185,0.386486486,0.451351351,0
0.041666667,0.518,0.451351351,0.121621622,0
0.083333333,0.5205,0.451351351,0.121621622,0
0.125,0.519,0.451351351,0.121621622,0
0.166666667,0.517,0.451351351,0.121621622,0
0.208333333,0.516,0.451351351,0.121621622,0
0.25,0.5155,0.451351351,0.121621622,0
0.291666667,0.516,0.451351351,0.121621622,0
0.333333333,0.5135,0.451351351,0.121621622,0.016216216
0.375,0.5175,0.451351351,0.121621622,0.1
0.416666667,0.5215,0.451351351,0.121621622,0.210810811
0.458333333,0.525,0.451351351,0.121621622,0.324324324
0.5,0.5345,0.451351351,0.121621622,0.451351351
0.541666667,0.524,0.451351351,0.121621622,0.308108108
0.583333333,0.5275,0.451351351,0.121621622,0.343243243
0.625,0.516,0.451351351,0.121621622,0.145945946
0.666666667,0.5135,0.451351351,0.121621622,0.1
0.708333333,0.5135,0.451351351,0.121621622,0.027027027
0.75,0.5115,0.451351351,0.121621622,0
0.791666667,0.5115,0.451351351,0.121621622,0
0.833333333,0.512,0.451351351,0.121621622,0
0.875,0.5085,0.451351351,0.121621622,0
0.916666667,0.5105,0.451351351,0.121621622,0
0.958333333,0.5095,0.451351351,0.121621622,0
1,0.507,0.451351351,0.121621622,0
0.041666667,0.5085,0.121621622,0.510810811,0
0.083333333,0.5085,0.121621622,0.510810811,0
0.125,0.5085,0.121621622,0.510810811,0
0.166666667,0.5085,0.121621622,0.510810811,0
0.208333333,0.5075,0.121621622,0.510810811,0
0.25,0.5085,0.121621622,0.510810811,0
0.291666667,0.508,0.121621622,0.510810811,0
0.333333333,0.509,0.121621622,0.510810811,0.005405405
0.375,0.5125,0.121621622,0.510810811,0.035135135
0.416666667,0.5145,0.121621622,0.510810811,0.102702703
0.458333333,0.5175,0.121621622,0.510810811,0.202702703
0.5,0.5155,0.121621622,0.510810811,0.121621622
0.541666667,0.5175,0.121621622,0.510810811,0.178378378
0.583333333,0.5175,0.121621622,0.510810811,0.137837838
0.625,0.519,0.121621622,0.510810811,0.083783784
0.666666667,0.5175,0.121621622,0.510810811,0.078378378
0.708333333,0.514,0.121621622,0.510810811,0.013513514
0.75,0.513,0.121621622,0.510810811,0
0.791666667,0.51,0.121621622,0.510810811,0
0.833333333,0.5095,0.121621622,0.510810811,0
0.875,0.5085,0.121621622,0.510810811,0
0.916666667,0.509,0.121621622,0.510810811,0
0.958333333,0.51,0.121621622,0.510810811,0
1,0.509,0.121621622,0.510810811,0
0.041666667,0.5075,0.510810811,0.181081081,0
0.083333333,0.508,0.510810811,0.181081081,0
0.125,0.507,0.510810811,0.181081081,0
0.166666667,0.5055,0.510810811,0.181081081,0
0.208333333,0.506,0.510810811,0.181081081,0
0.25,0.506,0.510810811,0.181081081,0
0.291666667,0.506,0.510810811,0.181081081,0
0.333333333,0.5065,0.510810811,0.181081081,0.002702703
0.375,0.509,0.510810811,0.181081081,0.051351351
0.416666667,0.5135,0.510810811,0.181081081,0.148648649
0.458333333,0.521,0.510810811,0.181081081,0.367567568
0.5,0.525,0.510810811,0.181081081,0.510810811
0.541666667,0.527,0.510810811,0.181081081,0.540540541
0.583333333,0.5235,0.510810811,0.181081081,0.489189189
0.625,0.524,0.510810811,0.181081081,0.375675676
0.666666667,0.5175,0.510810811,0.181081081,0.221621622
0.708333333,0.5135,0.510810811,0.181081081,0.045945946
0.75,0.5075,0.510810811,0.181081081,0
0.791666667,0.504,0.510810811,0.181081081,0
0.833333333,0.501,0.510810811,0.181081081,0
0.875,0.499,0.510810811,0.181081081,0
0.916666667,0.4975,0.510810811,0.181081081,0
0.958333333,0.4975,0.510810811,0.181081081,0
1,0.4955,0.510810811,0.181081081,0
0.041666667,0.4935,0.181081081,0.551351351,0
0.083333333,0.493,0.181081081,0.551351351,0
0.125,0.493,0.181081081,0.551351351,0
0.166666667,0.493,0.181081081,0.551351351,0
0.208333333,0.4925,0.181081081,0.551351351,0
0.25,0.493,0.181081081,0.551351351,0
0.291666667,0.4925,0.181081081,0.551351351,0
0.333333333,0.4925,0.181081081,0.551351351,0.021621622
0.375,0.496,0.181081081,0.551351351,0.113513514
0.416666667,0.5035,0.181081081,0.551351351,0.245945946
0.458333333,0.5065,0.181081081,0.551351351,0.272972973
0.5,0.505,0.181081081,0.551351351,0.181081081
0.541666667,0.513,0.181081081,0.551351351,0.245945946
0.583333333,0.5185,0.181081081,0.551351351,0.410810811
0.625,0.5185,0.181081081,0.551351351,0.2
0.666666667,0.5165,0.181081081,0.551351351,0.167567568
0.708333333,0.5105,0.181081081,0.551351351,0.037837838
0.75,0.5075,0.181081081,0.551351351,0
0.791666667,0.5085,0.181081081,0.551351351,0
0.833333333,0.508,0.181081081,0.551351351,0
0.875,0.506,0.181081081,0.551351351,0
0.916666667,0.504,0.181081081,0.551351351,0
0.958333333,0.504,0.181081081,0.551351351,0
1,0.503,0.181081081,0.551351351,0
0.041666667,0.5015,0.551351351,0.513513514,0
0.083333333,0.498,0.551351351,0.513513514,0
0.125,0.496,0.551351351,0.513513514,0
0.166666667,0.497,0.551351351,0.513513514,0
0.208333333,0.495,0.551351351,0.513513514,0
0.25,0.4935,0.551351351,0.513513514,0
0.291666667,0.4945,0.551351351,0.513513514,0
0.333333333,0.4965,0.551351351,0.513513514,0.005405405
0.375,0.496,0.551351351,0.513513514,0.016216216
0.416666667,0.5055,0.551351351,0.513513514,0.294594595
0.458333333,0.5205,0.551351351,0.513513514,0.494594595
0.5,0.528,0.551351351,0.513513514,0.551351351
0.541666667,0.5315,0.551351351,0.513513514,0.556756757
0.583333333,0.529,0.551351351,0.513513514,0.510810811
0.625,0.5245,0.551351351,0.513513514,0.389189189
0.666666667,0.5175,0.551351351,0.513513514,0.232432432
0.708333333,0.5105,0.551351351,0.513513514,0.054054054
0.75,0.5075,0.551351351,0.513513514,0
0.791666667,0.5045,0.551351351,0.513513514,0
0.833333333,0.5035,0.551351351,0.513513514,0
0.875,0.5005,0.551351351,0.513513514,0
0.916666667,0.4985,0.551351351,0.513513514,0
0.958333333,0.495,0.551351351,0.513513514,0
1,0.494,0.551351351,0.513513514,0
0.041666667,0.4925,0.513513514,0.389189189,0
0.083333333,0.4925,0.513513514,0.389189189,0
0.125,0.49,0.513513514,0.389189189,0
0.166666667,0.4885,0.513513514,0.389189189,0
0.208333333,0.486,0.513513514,0.389189189,0
0.25,0.4845,0.513513514,0.389189189,0
0.291666667,0.4825,0.513513514,0.389189189,0
0.333333333,0.489,0.513513514,0.389189189,0.056756757
0.375,0.4985,0.513513514,0.389189189,0.210810811
0.416666667,0.509,0.513513514,0.389189189,0.364864865
0.458333333,0.5165,0.513513514,0.389189189,0.478378378
0.5,0.5245,0.513513514,0.389189189,0.513513514
0.541666667,0.529,0.513513514,0.389189189,0.554054054
0.583333333,0.5305,0.513513514,0.389189189,0.489189189
0.625,0.5265,0.513513514,0.389189189,0.37027027
0.666666667,0.5225,0.513513514,0.389189189,0.224324324
0.708333333,0.517,0.513513514,0.389189189,0.051351351
0.75,0.5125,0.513513514,0.389189189,0
0.791666667,0.5095,0.513513514,0.389189189,0
0.833333333,0.5075,0.513513514,0.389189189,0
0.875,0.506,0.513513514,0.389189189,0
0.916666667,0.5015,0.513513514,0.389189189,0
0.958333333,0.498,0.513513514,0.389189189,0
1,0.497,0.513513514,0.389189189,0
0.041666667,0.494,0.389189189,0.524324324,0
0.083333333,0.497,0.389189189,0.524324324,0
0.125,0.494,0.389189189,0.524324324,0
0.166666667,0.4905,0.389189189,0.524324324,0
0.208333333,0.487,0.389189189,0.524324324,0
0.25,0.4885,0.389189189,0.524324324,0
0.291666667,0.487,0.389189189,0.524324324,0
0.333333333,0.49,0.389189189,0.524324324,0.048648649
0.375,0.498,0.389189189,0.524324324,0.186486486
0.416666667,0.505,0.389189189,0.524324324,0.27027027
0.458333333,0.5145,0.389189189,0.524324324,0.402702703
0.5,0.5195,0.389189189,0.524324324,0.389189189
0.541666667,0.5305,0.389189189,0.524324324,0.545945946
0.583333333,0.5355,0.389189189,0.524324324,0.516216216
0.625,0.5345,0.389189189,0.524324324,0.367567568
0.666666667,0.5305,0.389189189,0.524324324,0.237837838
0.708333333,0.524,0.389189189,0.524324324,0.051351351
0.75,0.52,0.389189189,0.524324324,0
0.791666667,0.5195,0.389189189,0.524324324,0
0.833333333,0.5195,0.389189189,0.524324324,0
0.875,0.517,0.389189189,0.524324324,0
0.916666667,0.514,0.389189189,0.524324324,0
0.958333333,0.5085,0.389189189,0.524324324,0
1,0.5075,0.389189189,0.524324324,0
0.041666667,0.5015,0.524324324,0.486486486,0
0.083333333,0.497,0.524324324,0.486486486,0
0.125,0.495,0.524324324,0.486486486,0
0.166666667,0.493,0.524324324,0.486486486,0
