0.116281 -1.137851 0.16592806491446474
0.6991 -0.477148 4.510059494807887
1.191814 -0.260117 3.460382471498665
0.982714 -0.257864 4.842015733416992
1.061106 0.871817 0.16210143809912408
0.445878 -0.666628 2.1713227592874222
0.44876 -1.016274 1.013020564032817
1.10093 -0.096173 3.6780741477006105
0.80985 -0.117462 4.548110319426407
0.228234 -0.907698 0.5848788025906463
0.34546 0.759079 0.1247406683916984
1.024319 -0.047651 3.8657729763927815
0.253336 -0.494224 1.2589152958307195
0.532178 -0.343123 3.452461493293536
1.417582 -0.735314 1.2241599121403084
1.277776 -0.169569 2.602884952711085
1.14393 -0.522841 3.6532800364842415
1.403551 -0.754273 1.251407935929517
-0.130464 0.677151 0.013297260757356509
0.280825 0.090963 0.9676627024364726
0.670184 -0.535848 4.164223384363369
0.96474 -0.573925 4.461888835192118
0.919987 -0.362753 5.124285126744609
1.03621 -0.343305 4.662692560680629
1.407265 -0.797983 1.1343241820356946
0.534018 -0.506167 3.279610607918996
1.373311 -0.828403 1.2121705234649036
0.735917 -0.264027 4.795172096697563
0.75096 -0.178595 4.630383880772475
1.455047 -0.487645 1.4025856088385167
0.605603 -0.200911 3.856089410050362
1.224474 0.71123 0.26429055248112915
1.181068 -0.739074 2.5650757375530886
0.704122 -0.862331 2.6075741728286315
0.852715 -0.109289 4.558502208405958
1.106408 -0.21163 4.0273810814384
0.838536 0.208254 2.5872117477395227
1.002846 -1.435483 0.3443388223317825
1.296901 -0.165663 2.4468319311973423
1.336772 0.400021 0.6619553342074859
0.120137 -0.407647 0.6778019426222399
1.086701 -0.349051 4.3396464333204126
0.535685 0.396282 1.009324399067563
1.200751 -1.125837 0.891389897391827
0.275048 0.041682 1.034245036322251
0.910436 0.070695 3.4762777183449973
0.374964 -0.033859 1.7267202893153386
1.103386 -0.336076 4.2192211780898985
0.58915 -0.035059 3.148375170664861
0.783158 0.348837 1.706647943635589
1.387667 -0.52566 1.7929301781183222
0.945955 0.075349 3.3910140499029247
0.848064 -0.271178 5.10732261429017
0.705203 -0.313634 4.702985135135369
1.115186 -0.093872 3.5774922948693004
0.759834 -0.398964 4.944036513416777
0.391309 -0.999737 0.8825935302027509
0.981986 -0.798989 3.1318604999662223
0.68339 -0.157579 4.231127041918793
1.269565 -0.826567 1.716702206879171
0.463375 0.018016 2.127792465911765
0.822467 -0.545504 4.716196026980763
0.780805 -0.495531 4.806568173386159
0.229348 0.808607 0.05952046155320595
1.46382 -0.342567 1.4104279649034548
1.135025 -0.935011 1.8433646858895887
1.27158 -0.497346 2.708633405452439
0.099538 -0.09402 0.5280069644548503
0.390304 -0.726865 1.648948731470863
1.092619 -0.619521 3.645303494652762
0.990491 -0.210832 4.695468816064574
1.147623 0.606958 0.5055239007294409
0.666688 -1.391541 0.3931965926518428
1.146995 -0.295093 3.862850728094582
1.109504 -1.107378 1.1508903662474161
0.725104 0.09571 3.10359425100304
0.669315 -0.129766 4.04552738730212
1.317643 -0.143227 2.2450513496821416
0.475796 -0.597685 2.58877854292853
0.983506 -0.594374 4.302608158286633
0.362939 -0.442704 2.0204368396024677
0.996471 -0.153094 4.4735406732068945
0.763895 -0.085903 4.277859606805562
1.110385 -0.409674 4.133848396478183
0.904218 -1.278901 0.7430899420903604
1.325757 -0.452739 2.342176773599215
0.94209 -0.042579 4.118316219163057
0.451952 -0.773557 1.8514199734033718
0.990727 -0.883579 2.5791466582650147
1.498461 -0.208585 1.156401919944307
1.29285 -0.43252 2.627024939576746
0.631353 -0.605069 3.657671546706936
1.048888 0.279654 1.9015486299976756
0.667555 -0.423404 4.432175235448809
0.778257 -0.362441 5.035581053718614
1.480715 -0.725869 0.9515315018964903
0.471877 -0.811502 1.8206664083879849
0.910246 -0.135135 4.648880666746974
1.24318 0.161788 1.726680859476641
1.054778 -1.192896 0.9231409302350491
