0.0 0.0 -4.631532542060621
0.0 0.1 -4.631584888794545
0.0 0.2 -4.63163722033176
0.0 0.30000000000000004 -4.631689536671176
0.0 0.4 -4.6317418378116955
0.0 0.5 -4.63179412375222
0.0 0.6000000000000001 -4.631846394491656
0.0 0.7000000000000001 -4.631898650028917
0.0 0.8 -4.631950890362908
0.0 0.9 -4.6320031154925365
0.0 1.0 -4.632055325416714
0.1 0.0 -4.631371093988304
0.1 0.1 -4.631423429995963
0.1 0.2 -4.631475750809031
0.1 0.30000000000000004 -4.631528056426395
0.1 0.4 -4.631580346846969
0.1 0.5 -4.631632622069659
0.1 0.6000000000000001 -4.6316848820933725
0.1 0.7000000000000001 -4.63173712691701
0.1 0.8 -4.6317893565394845
0.1 0.9 -4.631841570959714
0.1 1.0 -4.631893770176588
0.2 0.0 -4.631209648316359
0.2 0.1 -4.631261973599555
0.2 0.2 -4.631314283690257
0.2 0.30000000000000004 -4.631366578587366
0.2 0.4 -4.631418858289794
0.2 0.5 -4.631471122796441
0.2 0.6000000000000001 -4.631523372106213
0.2 0.7000000000000001 -4.631575606218024
0.2 0.8 -4.631627825130784
0.2 0.9 -4.631680028843393
0.2 1.0 -4.631732217354773
0.30000000000000004 0.0 -4.631048205051865
0.30000000000000004 0.1 -4.631100519612385
0.30000000000000004 0.2 -4.6311528189825175
0.30000000000000004 0.30000000000000004 -4.631205103161163
0.30000000000000004 0.4 -4.63125737214723
0.30000000000000004 0.5 -4.631309625939625
0.30000000000000004 0.6000000000000001 -4.631361864537258
0.30000000000000004 0.7000000000000001 -4.631414087939032
0.30000000000000004 0.8 -4.631466296143865
0.30000000000000004 0.9 -4.631518489150656
0.30000000000000004 1.0 -4.631570666958322
0.4 0.0 -4.630886764201889
0.4 0.1 -4.630939068041522
0.4 0.2 -4.630991356692877
0.4 0.30000000000000004 -4.63104363015485
0.4 0.4 -4.631095888426356
0.4 0.5 -4.631148131506292
0.4 0.6000000000000001 -4.631200359393577
0.4 0.7000000000000001 -4.631252572087107
0.4 0.8 -4.631304769585801
0.4 0.9 -4.631356951888567
0.4 1.0 -4.631409118994318
0.5 0.0 -4.6307253257734935
0.5 0.1 -4.63077761889404
0.5 0.2 -4.63082989682841
0.5 0.30000000000000004 -4.630882159575508
0.5 0.4 -4.630934407134235
0.5 0.5 -4.6309866395035115
0.5 0.6000000000000001 -4.631038856682238
0.5 0.7000000000000001 -4.631091058669316
0.5 0.8 -4.631143245463668
0.5 0.9 -4.631195417064198
0.5 1.0 -4.631247573469827
0.6000000000000001 0.0 -4.630563889773754
0.6000000000000001 0.1 -4.630616172177001
0.6000000000000001 0.2 -4.630668439396179
0.6000000000000001 0.30000000000000004 -4.630720691430191
0.6000000000000001 0.4 -4.630772928277945
0.6000000000000001 0.5 -4.630825149938348
0.6000000000000001 0.6000000000000001 -4.630877356410306
0.6000000000000001 0.7000000000000001 -4.630929547692729
0.6000000000000001 0.8 -4.630981723784529
0.6000000000000001 0.9 -4.631033884684618
0.6000000000000001 1.0 -4.631086030391911
0.7000000000000001 0.0 -4.6304024562097315
0.7000000000000001 0.1 -4.630454727897479
0.7000000000000001 0.2 -4.6305069844032545
0.7000000000000001 0.30000000000000004 -4.63055922572597
0.7000000000000001 0.4 -4.63061145186454
0.7000000000000001 0.5 -4.630663662817863
0.7000000000000001 0.6000000000000001 -4.630715858584848
0.7000000000000001 0.7000000000000001 -4.630768039164409
0.7000000000000001 0.8 -4.630820204555448
0.7000000000000001 0.9 -4.630872354756894
0.7000000000000001 1.0 -4.630924489767645
0.8 0.0 -4.630241025088504
0.8 0.1 -4.630293286062534
0.8 0.2 -4.630345531856708
0.8 0.30000000000000004 -4.630397762469922
0.8 0.4 -4.63044997790109
0.8 0.5 -4.630502178149125
0.8 0.6000000000000001 -4.630554363212929
0.8 0.7000000000000001 -4.630606533091419
0.8 0.8 -4.630658687783501
0.8 0.9 -4.6307108272880875
0.8 1.0 -4.630762951604093
0.9 0.0 -4.630079596417127
0.9 0.1 -4.630131846679236
0.9 0.2 -4.630184081763591
0.9 0.30000000000000004 -4.630236301669097
0.9 0.4 -4.630288506394667
0.9 0.5 -4.630340695939202
0.9 0.6000000000000001 -4.630392870301624
0.9 0.7000000000000001 -4.630445029480828
0.9 0.8 -4.630497173475733
0.9 0.9 -4.630549302285258
0.9 1.0 -4.630601415908321
1.0 0.0 -4.629918170202662
1.0 0.1 -4.629970409754642
1.0 0.2 -4.630022634130973
1.0 0.30000000000000004 -4.630074843330563
1.0 0.4 -4.630127037352321
1.0 0.5 -4.630179216195155
1.0 0.6000000000000001 -4.630231379857978
1.0 0.7000000000000001 -4.630283528339697
1.0 0.8 -4.630335661639226
1.0 0.9 -4.630387779755482
1.0 1.0 -4.630439882687374
