5.0E-4 2.5E-4 1.25E-4 0.001333 6.67E-4 0.003631 2181.7004489888736
0.0030 0.125 0.375 0.005333 6.67E-4 0.010894 50.130050463982556
0.00775 0.03125 0.125 0.0 8.3E-5 0.003631 2704.912505800675
0.010937 0.0080 0.03125 0.0 2.5E-4 0.010894 2746.984306430503
0.0025 0.25 0.5 0.010667 6.67E-4 0.010894 111.5638391661109
0.006562 0.03125 0.0625 0.0 2.5E-4 0.010894 3217.1837966893504
0.050625 0.016 0.0080 0.001333 8.3E-5 4.54E-4 2462.79194284358
0.05625 0.03125 0.015625 0.0 8.3E-5 9.08E-4 2683.9973539766283
6.87E-4 3.44E-4 1.72E-4 0.001833 9.17E-4 0.004993 2189.031638757195
0.010625 0.005313 0.002656 0.028333 0.014167 0.077167 1905.0034505552749
0.00375 0.125 0.25 0.010667 4.17E-4 0.003631 534.9992413281913
0.00425 0.002125 0.001063 0.011333 0.005667 0.030867 2236.96810092754
0.0625 0.125 0.0 1.67E-4 5.0E-4 0.007717 2107.6264210761565
0.0045 0.0625 0.125 0.002667 5.0E-4 0.003631 2837.658867292029
0.006875 0.15625 0.078125 0.023667 6.67E-4 0.029051 2160.289387771091
0.003125 0.125 0.25 0.010833 8.3E-5 0.003631 534.2747063375207
0.03 0.015 0.0075 0.08 0.04 0.217885 243.15775940358463
0.01125 0.008187 0.0625 0.0 8.3E-5 0.001362 2896.5945890878766
0.02 0.0040 0.09375 0.0 8.3E-5 0.005447 2764.5134404908167
0.081875 0.081875 0.002047 0.0020 0.0020 0.124376 1309.76647144128
0.005125 0.002563 0.001281 0.013667 0.006833 0.037222 2221.5788365270446
0.008938 0.046875 0.098438 0.0 4.17E-4 0.014526 3200.7023872631253
0.003125 0.03125 0.125 0.001333 2.5E-4 0.00227 2679.0362707446843
0.125 0.125 0.0 6.67E-4 6.67E-4 0.018157 1365.0421093730702
0.002937 0.001469 7.34E-4 0.007833 0.003917 0.021335 2239.8994384307557
0.0375 0.024 0.03125 0.0 8.3E-5 4.54E-4 2921.8893908503387
0.002188 0.25 0.5 0.010667 6.67E-4 0.010894 111.55189592075683
0.021875 0.0020 0.0010 0.0 8.3E-5 0.001816 2269.7129458981576
0.015625 0.016 0.0625 0.0 3.33E-4 0.003177 3037.058202677471
0.001812 0.25 0.5 0.005333 6.67E-4 0.014526 111.49403491708992
0.003688 0.125 0.1875 0.005333 5.0E-4 0.005447 1355.8588736407085
0.05625 0.03125 0.0625 0.001333 8.3E-5 9.08E-4 3059.3738912459344
0.03125 0.0625 1.25E-4 1.67E-4 3.33E-4 0.009079 2742.6965031880122
0.010625 0.005313 0.002656 0.028333 0.014167 0.077167 1905.0034505552749
0.005625 0.0080 0.015625 0.0 2.5E-4 0.004539 2530.580675722785
0.025 0.125 0.125 0.0 8.3E-5 4.54E-4 2382.2856375571696
0.125 0.125 0.0 5.0E-4 5.0E-4 0.013164 1363.6920175461103
0.032 0.0625 6.3E-5 1.67E-4 2.5E-4 0.031321 2722.9741898213974
0.007813 0.0625 0.125 0.0 1.67E-4 0.006355 2860.190533557105
0.025 0.0625 0.0625 0.0 8.3E-5 4.54E-4 3395.630985358073
0.01 0.016 0.0625 3.33E-4 8.3E-5 0.00227 3015.2949007031793
0.0025 0.25 0.25 0.005333 6.67E-4 0.007263 171.62903344237697
0.001438 1.0 1.0 0.021333 0.002667 0.029051 1.1812343660091856E-6
0.002375 0.125 0.125 0.005333 0.001333 0.014526 2367.450521726565
0.015625 0.03125 0.25 1.67E-4 8.3E-5 0.003631 606.8507827019489
0.01125 0.016 0.0625 0.0 8.3E-5 0.001362 3015.313548134071
0.01 0.03125 0.125 0.002667 8.3E-5 0.006355 2726.152943717015
0.05 0.024 0.03125 0.0 0.0 0.0 2846.49199062713
0.032 0.25 6.3E-5 1.67E-4 4.17E-4 0.018157 495.6587058980192
0.007188 0.0625 0.125 0.002667 8.3E-5 0.001362 2841.28319841107
