0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 1.0 1.0 0.071302 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 1.0 1.0 0.06602 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 1.0 1.0 0.06602 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 1.0 1.0 0.055457 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.2 0.034331 
0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 1.0 1.0 0.113555 
0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 1.0 0.076584 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.833333 0.8 0.06602 
0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.833333 0.8 0.076584 
0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 1.0 1.0 0.108274 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.833333 0.8 0.044894 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.0 1.0 0.06602 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.6 0.145245 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.833333 0.8 0.06602 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.833333 0.8 0.071302 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.833333 0.8 0.071302 
0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 1.0 0.081865 
0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 1.0 1.0 0.081865 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 1.0 1.0 0.060739 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.4 0.577451 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 1.0 1.0 0.071302 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 1.0 1.0 0.071302 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.833333 0.8 0.055457 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.833333 0.8 0.071302 
0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.833333 0.8 0.081865 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.833333 0.8 0.071302 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 1.0 1.0 0.044894 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.4 0.055457 
0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 1.0 0.076584 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.833333 0.8 0.071302 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.0 1.0 0.071302 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.833333 0.8 0.06602 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.833333 0.8 0.060739 
0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.833333 0.8 0.076584 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 1.0 1.0 0.06602 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 1.0 1.0 0.039612 
0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 1.0 1.0 0.113555 
0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 1.0 1.0 0.071302 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.833333 0.8 0.071302 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.666667 0.2 0.16637 
0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.833333 0.8 0.060739 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.666667 0.6 0.139964 
0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.4 0.380273 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.5 0.4 0.183095 
0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 1.0 1.0 0.060739 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.2 0.126759 
0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.666667 0.6 0.102992 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.4 0.034331 
0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.2 0.661961 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.666667 0.6 0.139964 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.666667 0.6 0.076584 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.4 0.2676 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.5 0.4 0.126759 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.6 0.050176 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.2 0.211264 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.4 0.183095 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.2 0.034331 
0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.666667 0.6 0.124119 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.6 0.155807 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.666667 0.4 0.060739 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.666667 0.2 0.029049 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.5 0.2 0.070422 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.666667 0.6 0.113555 
0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.666667 0.2 0.09771 
0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.2 0.183095 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.5 0.4 0.2676 
0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.666667 0.2 0.145245 
0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0 0.0 0.666667 0.4 0.081865 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.2 0.577451 
0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.666667 0.2 0.087147 
0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5 0.0 0.666667 0.6 0.1294 
0.0 0.0 0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.833333 0.8 0.055457 
0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.666667 0.6 0.145245 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.2 0.09859 
0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.4 0.661961 
0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.5 0.4 0.211264 
